,Trans_ID,Region,Product_category,Sales_date,Cust_ID,Product_ID,Product_Name,Quantity,Unit_Price,Discount,Total_Sales
933,pXaAbRSKqrAj,Middle East,Automobile,2023-04-28,ZJ303009,15622,Product 13,6,33.06,0.08,182.49120000000002
934,vDcxgsR0aYbb,Asia,Electronics,2023-10-07,OH462062,10073,Product 12,3,46.81,0.25,105.3225
935,Pwp9CmXSmoNs,North America,Automobile,2023-07-16,CO749904,15055,Product 17,7,41.75,0.2,233.79999999999998
936,AuevHtYAI0mv,North America,Clothing,2023-08-27,WB192776,12889,Product 6,2,57.74,0.21,91.2292
937,yKhHgOpHgzde,Asia,Clothing,2023-04-30,NI958524,15113,Product 5,4,65.04,0.22,202.92480000000003
938,Dn5L8OAolS8O,Asia,Furniture,2023-09-24,WC325519,11822,Product 2,5,65.58,0.16,275.436
939,PsHitlUoq5zw,Asia,Automobile,2023-07-01,AE913083,15212,Product 3,2,95.09,0.11,169.2602
940,UYFcDFHsojpb,North America,Clothing,2023-06-24,GT816856,19857,Product 13,6,62.91,0.14,324.6156
941,O1OZiTxMUg9S,North America,Electronics,2023-07-02,CF312310,16598,Product 19,2,77.35,0.27,112.93099999999998
942,cHoCzeth4r5w,Asia,Furniture,2023-09-02,TA168187,12384,Product 14,1,48.79,0.02,47.8142
943,FW4hcABFoenK,Middle East,Clothing,2023-01-01,RE249028,17187,Product 19,3,73.9,0.1,199.53000000000003
944,tzWuifsyVgQs,Asia,Furniture,2023-08-16,KS538967,11607,Product 16,2,30.05,0.03,58.297
945,fs9vOdIWD0yP,Middle East,Furniture,2023-03-28,VC523224,17209,Product 15,10,29.49,0.12,259.512
946,6bDEYa70PdYy,Europe,Electronics,2023-09-28,FT303490,10070,Product 17,2,29.34,0.02,57.5064
947,SC9J2hxx4dyn,Europe,Clothing,2023-05-09,JM403269,14688,Product 20,4,17.49,0.06,65.76239999999999
948,kXyrfcj6bcCC,Asia,Electronics,2023-01-31,RQ993028,11678,Product 4,7,45.11,0.11,281.0353
949,j6n2PYQtaIlF,Asia,Furniture,2023-10-28,HL114284,12059,Product 9,2,92.1,0.19,149.202
950,QQjrlQMJAtVI,Asia,Furniture,2023-04-28,LN678321,17840,Product 7,7,18.02,0.24,95.8664
951,RxyU6wVL9LMI,Middle East,Furniture,2023-04-19,VG724780,11244,Product 14,1,38.37,0.04,36.83519999999999
952,g1tBR2ZQSZyH,Middle East,Electronics,2023-09-14,SO320349,11252,Product 4,5,46.67,0.03,226.3495
953,Eh1kEA9xkWuk,Europe,Electronics,2023-03-13,DU269945,14700,Product 19,2,37.13,0.24,56.4376
954,JCoXt0dtKVBy,North America,Automobile,2023-02-16,IQ072031,12316,Product 5,3,29.15,0.16,73.458
955,B21O2R0lbS3m,Europe,Clothing,2023-08-05,PE652835,18300,Product 12,2,96.27,0.05,182.91299999999998
956,IFni5gSWLhAb,North America,Clothing,2023-03-30,XW374878,15359,Product 6,6,51.74,0.05,294.918
957,VDbxHMlL8D0T,Middle East,Furniture,2023-03-08,QQ641028,18640,Product 14,8,73.93,0.28,425.83680000000004
958,CPA0iEiwcLil,Middle East,Furniture,2023-05-24,GY964430,17955,Product 4,9,89.64,0.16,677.6784
959,drqbfuRJug1q,Asia,Furniture,2023-10-05,ZB519610,10805,Product 19,1,83.31,0.04,79.9776
960,aHfZXs9VKbkC,North America,Clothing,2023-04-13,AA416045,15595,Product 11,5,55.45,0.15,235.6625
961,1sb9KMnmrDrD,Middle East,Clothing,2023-05-30,IR820976,10206,Product 13,8,18.88,0.17,125.36319999999999
962,H6xEf2bpcBoY,Middle East,Furniture,2023-09-01,UC672809,18289,Product 13,7,82.59,0.18,474.0666000000001
963,T67TYba7WN5x,Asia,Furniture,2023-01-17,KW735682,17760,Product 14,9,75.41,0.24,515.8044
964,4BJiPlNlRP11,Asia,Furniture,2023-06-30,SM366598,19158,Product 8,2,52.93,0.11,94.2154
965,eGywZLUE3jst,Middle East,Automobile,2023-10-26,UR055507,11126,Product 3,1,74.66,0.21,58.9814
966,WyOLA7PERSK6,Middle East,Automobile,2023-06-10,HC834438,17367,Product 7,10,59.45,0.07,552.885
967,inGQKlxY8q5V,Europe,Automobile,2023-02-26,US636696,13243,Product 10,9,50.35,0.19,367.05150000000003
968,t7BymbRV0dSp,Asia,Clothing,2023-04-29,PB239220,16775,Product 11,2,31.07,0.22,48.4692
969,dKBtYSP8IUyE,Europe,Clothing,2023-02-11,OI241998,11835,Product 3,8,26.7,0.11,190.10399999999998
970,DvwVeni2kGc5,North America,Electronics,2023-07-07,HV077663,19931,Product 11,10,23.69,0.16,198.99599999999998
971,Fkx3GkEQG70j,Europe,Automobile,2023-01-26,CJ976194,14275,Product 1,1,77.25,0.03,74.9325
972,FrSxJS4xmepq,Europe,Clothing,2023-01-01,SA574955,17014,Product 8,1,72.51,0.09,65.98410000000001
973,SaGG7F4yroWi,North America,Automobile,2023-06-01,QH717076,19406,Product 15,10,17.21,0.3,120.47
974,2mxBMgb3UsKa,Middle East,Clothing,2023-02-02,EO076830,11655,Product 8,7,21.28,0.25,111.72
975,t2paoKPkh6AB,Asia,Clothing,2023-06-13,FB136959,19208,Product 11,7,29.8,0.15,177.31
976,95Aj2vrwPzAD,North America,Clothing,2023-04-30,ZI820851,11628,Product 6,9,62.58,0.03,546.3234
977,TQrePI1NkbdW,Middle East,Clothing,2023-04-11,OC748069,17590,Product 1,4,93.54,0.01,370.4184
978,NMWl03bb5yY4,North America,Furniture,2023-04-13,EY926867,10538,Product 20,2,11.09,0.2,17.744
979,cj5ULBsA22RQ,Europe,Electronics,2023-10-05,CB758305,19119,Product 20,10,67.72,0.0,677.2
980,GsJD9stO1CPQ,Europe,Clothing,2023-08-25,XH997675,15079,Product 8,5,15.47,0.04,74.256
981,LXRxKr9sNF2U,Europe,Clothing,2023-02-25,WK140438,19547,Product 20,5,21.66,0.04,103.96799999999999
982,x2h28vwnGjJY,Europe,Furniture,2023-05-01,KH495092,15200,Product 16,9,94.81,0.16,716.7636
983,cpn7zLM7ZjmB,North America,Furniture,2023-06-25,DU775560,13014,Product 19,1,87.23,0.13,75.8901
984,1Hmy37GFNZqx,North America,Electronics,2023-05-08,ZO965867,13091,Product 7,8,55.79,0.12,392.7616
985,pFgQ7ban9Pdq,North America,Clothing,2023-10-21,CW718446,11026,Product 2,7,34.93,0.26,180.9374
986,24ps3KeRKp1r,Asia,Clothing,2023-07-13,RT688243,11004,Product 2,6,72.05,0.04,415.0079999999999
987,jUGTgU04Ulhi,Europe,Clothing,2023-03-15,CV898380,17344,Product 6,1,40.57,0.26,30.0218
988,OKVf7VIBKowK,North America,Furniture,2023-03-20,QY864369,16559,Product 20,9,81.52,0.19,594.2808
989,hNxIMc78Oekk,Europe,Clothing,2023-04-21,II632811,13936,Product 7,9,24.43,0.25,164.90249999999997
990,iZZEzlcsT4ej,Europe,Automobile,2023-04-26,YG808212,19772,Product 14,6,72.85,0.22,340.938
991,Mb2nNetFqDfp,North America,Automobile,2023-10-21,WS072600,15987,Product 12,9,68.98,0.17,515.2806
992,FrvPhyzlggCK,North America,Electronics,2023-10-23,UZ654653,11284,Product 10,4,29.55,0.08,108.74400000000001
993,x19cCw6feV3W,Europe,Electronics,2023-03-08,WO327381,15697,Product 1,7,67.8,0.27,346.45799999999997
994,sfF6wpmxEaG2,North America,Electronics,2023-06-04,VT789509,17696,Product 20,2,58.48,0.06,109.94239999999999
995,TaWrmSl488Br,North America,Automobile,2023-05-06,KI682288,13260,Product 4,10,89.2,0.18,731.44
996,dYRxN5rCW4j3,Asia,Clothing,2023-02-12,MW829776,14947,Product 7,4,54.64,0.04,209.8176
997,ZdXr5k6IdgsK,Middle East,Furniture,2023-02-03,PZ927176,12424,Product 1,10,60.11,0.06,565.034
998,ZlO6LsyxZ676,North America,Electronics,2023-06-15,HA303934,13891,Product 11,9,73.18,0.29,467.6202
999,Jt7lKi0QtLj8,North America,Furniture,2023-05-18,FG757740,16900,Product 7,6,62.11,0.16,313.0344
